route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
"178",1549_SO,1549_9974,"Mistrzejowice",,1,SO_178-02_11,947711,0,0
"578",1548_SO,1548_9975,"Czerwone Maki P+R",,0,SO_178-02_12,946847,0,0
"578",1549_SO,1549_9978,"Czerwone Maki P+R",,0,SO_178-02_12,948477,0,0
"578",1548_SO,1548_9979,"Mistrzejowice",,1,SO_178-02_13,946846,0,0
"578",1549_SO,1549_9981,"Mistrzejowice",,1,SO_178-02_13,948476,0,0
"178",1548_SO,1548_9984,"Łagiewniki",,0,SO_178-02_14,946082,0,0
"178",1549_SO,1549_9983,"Łagiewniki",,0,SO_178-02_14,947712,0,0
"178",1548_SO,1548_9988,"Mistrzejowice",,1,SO_178-02_15,946081,0,0
"178",1549_SO,1549_9985,"Mistrzejowice",,1,SO_178-02_15,947711,0,0
"578",1548_SO,1548_9992,"Czerwone Maki P+R",,0,SO_178-02_16,946847,0,0
"578",1549_SO,1549_9988,"Czerwone Maki P+R",,0,SO_178-02_16,948477,0,0
"578",1548_SO,1548_9996,"Mistrzejowice",,1,SO_178-02_17,946846,0,0
"578",1549_SO,1549_9991,"Mistrzejowice",,1,SO_178-02_17,948476,0,0
"178",1548_SO,1548_10000,"Łagiewniki",,0,SO_178-02_18,946082,0,0
"178",1549_SO,1549_9994,"Łagiewniki",,0,SO_178-02_18,947712,0,0
"178",1548_SO,1548_10004,"Mistrzejowice",,1,SO_178-02_19,946081,0,0
"178",1549_SO,1549_9998,"Mistrzejowice",,1,SO_178-02_19,947711,0,0
"578",1548_SO,1548_10007,"Czerwone Maki P+R",,0,SO_178-02_20,946847,0,0
"578",1549_SO,1549_10002,"Czerwone Maki P+R",,0,SO_178-02_20,948477,0,0
"578",1548_SO,1548_10012,"Mistrzejowice",,1,SO_178-02_21,946846,0,0
"578",1549_SO,1549_10003,"Mistrzejowice",,1,SO_178-02_21,948476,0,0
"178",1548_SO,1548_10016,"Łagiewniki",,0,SO_178-02_22,946082,0,0
"178",1549_SO,1549_10008,"Łagiewniki",,0,SO_178-02_22,947712,0,0
"178",1548_SO,1548_10021,"Mistrzejowice",,1,SO_178-02_23,946081,0,0
"178",1549_SO,1549_10010,"Mistrzejowice",,1,SO_178-02_23,947711,0,0
"178",1548_SO,1548_10022,"Łagiewniki",,0,SO_178-02_24,946082,0,0
"178",1549_SO,1549_10012,"Łagiewniki",,0,SO_178-02_24,947712,0,0
"178",1548_SO,1548_10027,"Mistrzejowice",,1,SO_178-02_25,946081,0,0
"178",1549_SO,1549_10015,"Mistrzejowice",,1,SO_178-02_25,947711,0,0
"578",1548_SO,1548_9879,"Czerwone Maki P+R",,0,SO_178-03_2,946847,0,0
"578",1549_SO,1549_9904,"Czerwone Maki P+R",,0,SO_178-03_2,948477,0,0
"578",1548_SO,1548_9885,"Mistrzejowice",,1,SO_178-03_3,946846,0,0
"578",1549_SO,1549_9909,"Mistrzejowice",,1,SO_178-03_3,948476,0,0
"178",1548_SO,1548_9886,"Łagiewniki",,0,SO_178-03_4,946082,0,0
"178",1549_SO,1549_9912,"Łagiewniki",,0,SO_178-03_4,947712,0,0
"178",1548_SO,1548_9890,"Mistrzejowice",,1,SO_178-03_5,946081,0,0
"178",1549_SO,1549_9913,"Mistrzejowice",,1,SO_178-03_5,947711,0,0
"578",1548_SO,1548_9894,"Czerwone Maki P+R",,0,SO_178-03_6,946847,0,0
"578",1549_SO,1549_9918,"Czerwone Maki P+R",,0,SO_178-03_6,948477,0,0
"578",1548_SO,1548_9900,"Mistrzejowice",,1,SO_178-03_7,946846,0,0
"578",1549_SO,1549_9920,"Mistrzejowice",,1,SO_178-03_7,948476,0,0
"178",1548_SO,1548_9903,"Łagiewniki",,0,SO_178-03_8,946082,0,0
"178",1549_SO,1549_9923,"Łagiewniki",,0,SO_178-03_8,947712,0,0
"178",1548_SO,1548_9908,"Mistrzejowice",,1,SO_178-03_9,946081,0,0
"178",1549_SO,1549_9926,"Mistrzejowice",,1,SO_178-03_9,947711,0,0
"578",1548_SO,1548_9912,"Czerwone Maki P+R",,0,SO_178-03_10,946847,0,0
"578",1549_SO,1549_9929,"Czerwone Maki P+R",,0,SO_178-03_10,948477,0,0
"578",1548_SO,1548_9916,"Mistrzejowice",,1,SO_178-03_11,946846,0,0
"578",1549_SO,1549_9932,"Mistrzejowice",,1,SO_178-03_11,948476,0,0
"178",1548_SO,1548_9920,"Łagiewniki",,0,SO_178-03_12,946082,0,0
"178",1549_SO,1549_9934,"Łagiewniki",,0,SO_178-03_12,947712,0,0
"178",1548_SO,1548_9924,"Mistrzejowice",,1,SO_178-03_13,946081,0,0
"178",1549_SO,1549_9938,"Mistrzejowice",,1,SO_178-03_13,947711,0,0
"178",1548_SO,1548_10087,"Łagiewniki",,0,SO_178-04_2,946082,0,0
"178",1549_SO,1549_10061,"Łagiewniki",,0,SO_178-04_2,947712,0,0
"178",1548_SO,1548_10092,"Mistrzejowice",,1,SO_178-04_3,946081,0,0
"178",1549_SO,1549_10065,"Mistrzejowice",,1,SO_178-04_3,947711,0,0
"578",1548_SO,1548_10095,"Czerwone Maki P+R",,0,SO_178-04_4,946847,0,0
"578",1549_SO,1549_10068,"Czerwone Maki P+R",,0,SO_178-04_4,948477,0,0
"578",1548_SO,1548_10100,"Mistrzejowice",,1,SO_178-04_5,946846,0,0
"578",1549_SO,1549_10071,"Mistrzejowice",,1,SO_178-04_5,948476,0,0
"178",1548_SO,1548_10101,"Łagiewniki",,0,SO_178-04_6,946082,0,0
"178",1549_SO,1549_10074,"Łagiewniki",,0,SO_178-04_6,947712,0,0
"178",1548_SO,1548_10105,"Mistrzejowice",,1,SO_178-04_7,946081,0,0
"178",1549_SO,1549_10077,"Mistrzejowice",,1,SO_178-04_7,947711,0,0
"578",1548_SO,1548_10111,"Czerwone Maki P+R",,0,SO_178-04_8,946847,0,0
"578",1549_SO,1549_10080,"Czerwone Maki P+R",,0,SO_178-04_8,948477,0,0
"578",1548_SO,1548_10114,"Mistrzejowice",,1,SO_178-04_9,946846,0,0
"578",1549_SO,1549_10083,"Mistrzejowice",,1,SO_178-04_9,948476,0,0
"178",1548_SO,1548_10118,"Łagiewniki",,0,SO_178-04_10,946082,0,0
"178",1549_SO,1549_10086,"Łagiewniki",,0,SO_178-04_10,947712,0,0
"178",1548_SO,1548_10122,"Mistrzejowice",,1,SO_178-04_11,946081,0,0
"178",1549_SO,1549_10089,"Mistrzejowice",,1,SO_178-04_11,947711,0,0
"578",1548_SO,1548_10126,"Czerwone Maki P+R",,0,SO_178-04_12,946847,0,0
"578",1549_SO,1549_10092,"Czerwone Maki P+R",,0,SO_178-04_12,948477,0,0
"578",1548_SO,1548_10127,"Mistrzejowice",,1,SO_178-04_13,946846,0,0
"578",1549_SO,1549_10095,"Mistrzejowice",,1,SO_178-04_13,948476,0,0
"178",1548_SO,1548_10134,"Łagiewniki",,0,SO_178-04_14,946082,0,0
"178",1549_SO,1549_10098,"Łagiewniki",,0,SO_178-04_14,947712,0,0
"178",1548_SO,1548_10135,"Mistrzejowice",,1,SO_178-04_15,946081,0,0
"178",1549_SO,1549_10101,"Mistrzejowice",,1,SO_178-04_15,947711,0,0
"578",1548_SO,1548_10139,"Czerwone Maki P+R",,0,SO_178-04_16,946847,0,0
"578",1549_SO,1549_10104,"Czerwone Maki P+R",,0,SO_178-04_16,948477,0,0
"578",1548_SO,1548_10143,"Mistrzejowice",,1,SO_178-04_17,946846,0,0
"578",1549_SO,1549_10107,"Mistrzejowice",,1,SO_178-04_17,948476,0,0
"178",1548_SO,1548_10147,"Łagiewniki",,0,SO_178-04_18,946082,0,0
"178",1549_SO,1549_10110,"Łagiewniki",,0,SO_178-04_18,947712,0,0
"178",1548_SO,1548_10151,"Mistrzejowice",,1,SO_178-04_19,946081,0,0
"178",1549_SO,1549_10113,"Mistrzejowice",,1,SO_178-04_19,947711,0,0
"178",1548_SO,1548_10155,"Łagiewniki",,0,SO_178-04_20,946082,0,0
"178",1549_SO,1549_10116,"Łagiewniki",,0,SO_178-04_20,947712,0,0
"178",1548_SO,1548_10161,"Mistrzejowice",,1,SO_178-04_21,946081,0,0
"178",1549_SO,1549_10121,"Mistrzejowice",,1,SO_178-04_21,947711,0,0
"178",1548_SO,1548_10166,"Łagiewniki",,0,SO_178-04_22,946082,0,0
"178",1549_SO,1549_10124,"Łagiewniki",,0,SO_178-04_22,947712,0,0
"178",1548_SO,1548_10170,"Mistrzejowice",,1,SO_178-04_23,946081,0,0
"178",1549_SO,1549_10125,"Mistrzejowice",,1,SO_178-04_23,947711,0,0
"578",1548_SO,1548_10041,"Czerwone Maki P+R",,0,SO_178-05_2,946847,0,0
"578",1549_SO,1549_10025,"Czerwone Maki P+R",,0,SO_178-05_2,948477,0,0
"578",1548_SO,1548_10045,"Mistrzejowice",,1,SO_178-05_3,946846,0,0
"578",1549_SO,1549_10029,"Mistrzejowice",,1,SO_178-05_3,948476,0,0
"178",1548_SO,1548_10049,"Łagiewniki",,0,SO_178-05_4,946082,0,0
"178",1549_SO,1549_10031,"Łagiewniki",,0,SO_178-05_4,947712,0,0
"178",1548_SO,1548_10053,"Mistrzejowice",,1,SO_178-05_5,946081,0,0
"178",1549_SO,1549_10034,"Mistrzejowice",,1,SO_178-05_5,947711,0,0
"578",1548_SO,1548_10057,"Czerwone Maki P+R",,0,SO_178-05_6,946847,0,0
"578",1549_SO,1549_10037,"Czerwone Maki P+R",,0,SO_178-05_6,948477,0,0
"578",1548_SO,1548_10061,"Mistrzejowice",,1,SO_178-05_7,946846,0,0
"578",1549_SO,1549_10040,"Mistrzejowice",,1,SO_178-05_7,948476,0,0
"178",1548_SO,1548_10064,"Łagiewniki",,0,SO_178-05_8,946082,0,0
"178",1549_SO,1549_10043,"Łagiewniki",,0,SO_178-05_8,947712,0,0
"178",1548_SO,1548_10068,"Mistrzejowice",,1,SO_178-05_9,946081,0,0
"178",1549_SO,1549_10046,"Mistrzejowice",,1,SO_178-05_9,947711,0,0
"578",1548_SO,1548_10072,"Czerwone Maki P+R",,0,SO_178-05_10,946847,0,0
"578",1549_SO,1549_10049,"Czerwone Maki P+R",,0,SO_178-05_10,948477,0,0
"578",1548_SO,1548_10076,"Mistrzejowice",,1,SO_178-05_11,946846,0,0
"578",1549_SO,1549_10053,"Mistrzejowice",,1,SO_178-05_11,948476,0,0
"178",1548_SO,1548_9672,"Łagiewniki",,0,SO_178-06_2,946082,0,0
"178",1549_SO,1549_9745,"Łagiewniki",,0,SO_178-06_2,947712,0,0
"178",1548_SO,1548_9679,"Mistrzejowice",,1,SO_178-06_3,946081,0,0
"178",1549_SO,1549_9747,"Mistrzejowice",,1,SO_178-06_3,947711,0,0
"578",1548_SO,1548_9680,"Czerwone Maki P+R",,0,SO_178-06_4,946847,0,0
"578",1549_SO,1549_9752,"Czerwone Maki P+R",,0,SO_178-06_4,948477,0,0
"578",1548_SO,1548_9686,"Mistrzejowice",,1,SO_178-06_5,946846,0,0
"578",1549_SO,1549_9754,"Mistrzejowice",,1,SO_178-06_5,948476,0,0
"178",1548_SO,1548_9688,"Łagiewniki",,0,SO_178-06_6,946082,0,0
"178",1549_SO,1549_9757,"Łagiewniki",,0,SO_178-06_6,947712,0,0
"178",1548_SO,1548_9693,"Mistrzejowice",,1,SO_178-06_7,946081,0,0
"178",1549_SO,1549_9760,"Mistrzejowice",,1,SO_178-06_7,947711,0,0
"578",1548_SO,1548_9697,"Czerwone Maki P+R",,0,SO_178-06_8,946847,0,0
"578",1549_SO,1549_9763,"Czerwone Maki P+R",,0,SO_178-06_8,948477,0,0
"578",1548_SO,1548_9701,"Mistrzejowice",,1,SO_178-06_9,946846,0,0
"578",1549_SO,1549_9766,"Mistrzejowice",,1,SO_178-06_9,948476,0,0
"178",1548_SO,1548_9705,"Łagiewniki",,0,SO_178-06_10,946082,0,0
"178",1549_SO,1549_9767,"Łagiewniki",,0,SO_178-06_10,947712,0,0
"178",1548_SO,1548_9710,"Mistrzejowice",,1,SO_178-06_11,946081,0,0
"178",1549_SO,1549_9771,"Mistrzejowice",,1,SO_178-06_11,947711,0,0
"578",1548_SO,1548_9714,"Czerwone Maki P+R",,0,SO_178-06_12,946847,0,0
"578",1549_SO,1549_9775,"Czerwone Maki P+R",,0,SO_178-06_12,948477,0,0
"578",1548_SO,1548_9715,"Mistrzejowice",,1,SO_178-06_13,946846,0,0
"578",1549_SO,1549_9778,"Mistrzejowice",,1,SO_178-06_13,948476,0,0
"178",1548_SO,1548_9719,"Łagiewniki",,0,SO_178-06_14,946082,0,0
"178",1549_SO,1549_9781,"Łagiewniki",,0,SO_178-06_14,947712,0,0
"178",1548_SO,1548_9724,"Mistrzejowice",,1,SO_178-06_15,946081,0,0
"178",1549_SO,1549_9784,"Mistrzejowice",,1,SO_178-06_15,947711,0,0
"578",1548_SO,1548_9728,"Czerwone Maki P+R",,0,SO_178-06_16,946847,0,0
"578",1549_SO,1549_9787,"Czerwone Maki P+R",,0,SO_178-06_16,948477,0,0
"578",1548_SO,1548_9731,"Mistrzejowice",,1,SO_178-06_17,946846,0,0
"578",1549_SO,1549_9790,"Mistrzejowice",,1,SO_178-06_17,948476,0,0
"178",1548_SO,1548_9735,"Łagiewniki",,0,SO_178-06_18,946082,0,0
"178",1549_SO,1549_9793,"Łagiewniki",,0,SO_178-06_18,947712,0,0
"178",1548_SO,1548_9739,"Mistrzejowice",,1,SO_178-06_19,946081,0,0
"178",1549_SO,1549_9796,"Mistrzejowice",,1,SO_178-06_19,947711,0,0
"178",1548_SO,1548_9592,"Łagiewniki",,0,SO_178-07_2,946082,0,0
"178",1549_SO,1549_9687,"Łagiewniki",,0,SO_178-07_2,947712,0,0
"178",1548_SO,1548_9596,"Mistrzejowice",,1,SO_178-07_3,946081,0,0
"178",1549_SO,1549_9690,"Mistrzejowice",,1,SO_178-07_3,947711,0,0
"578",1548_SO,1548_9602,"Czerwone Maki P+R",,0,SO_178-07_4,946847,0,0
"578",1549_SO,1549_9693,"Czerwone Maki P+R",,0,SO_178-07_4,948477,0,0
"578",1548_SO,1548_9607,"Mistrzejowice",,1,SO_178-07_5,946846,0,0
"578",1549_SO,1549_9694,"Mistrzejowice",,1,SO_178-07_5,948476,0,0
"178",1548_SO,1548_9611,"Łagiewniki",,0,SO_178-07_6,946082,0,0
"178",1549_SO,1549_9699,"Łagiewniki",,0,SO_178-07_6,947712,0,0
"178",1548_SO,1548_9614,"Mistrzejowice",,1,SO_178-07_7,946081,0,0
"178",1549_SO,1549_9700,"Mistrzejowice",,1,SO_178-07_7,947711,0,0
"578",1548_SO,1548_9619,"Czerwone Maki P+R",,0,SO_178-07_8,946847,0,0
"578",1549_SO,1549_9703,"Czerwone Maki P+R",,0,SO_178-07_8,948477,0,0
"578",1548_SO,1548_9621,"Mistrzejowice",,1,SO_178-07_9,946846,0,0
"578",1549_SO,1549_9706,"Mistrzejowice",,1,SO_178-07_9,948476,0,0
"178",1548_SO,1548_9624,"Łagiewniki",,0,SO_178-07_10,946082,0,0
"178",1549_SO,1549_9709,"Łagiewniki",,0,SO_178-07_10,947712,0,0
"178",1548_SO,1548_9629,"Mistrzejowice",,1,SO_178-07_11,946081,0,0
"178",1549_SO,1549_9712,"Mistrzejowice",,1,SO_178-07_11,947711,0,0
"578",1548_SO,1548_9634,"Czerwone Maki P+R",,0,SO_178-07_12,946847,0,0
"578",1549_SO,1549_9715,"Czerwone Maki P+R",,0,SO_178-07_12,948477,0,0
"578",1548_SO,1548_9639,"Mistrzejowice",,1,SO_178-07_13,946846,0,0
"578",1549_SO,1549_9718,"Mistrzejowice",,1,SO_178-07_13,948476,0,0
"178",1548_SO,1548_9643,"Łagiewniki",,0,SO_178-07_14,946082,0,0
"178",1549_SO,1549_9721,"Łagiewniki",,0,SO_178-07_14,947712,0,0
"178",1548_SO,1548_9644,"Mistrzejowice",,1,SO_178-07_15,946081,0,0
"178",1549_SO,1549_9724,"Mistrzejowice",,1,SO_178-07_15,947711,0,0
"578",1548_SO,1548_9650,"Czerwone Maki P+R",,0,SO_178-07_16,946847,0,0
"578",1549_SO,1549_9727,"Czerwone Maki P+R",,0,SO_178-07_16,948477,0,0
"578",1548_SO,1548_9653,"Mistrzejowice",,1,SO_178-07_17,946846,0,0
"578",1549_SO,1549_9730,"Mistrzejowice",,1,SO_178-07_17,948476,0,0
"178",1548_SO,1548_9659,"Łagiewniki",,0,SO_178-07_18,946082,0,0
"178",1549_SO,1549_9733,"Łagiewniki",,0,SO_178-07_18,947712,0,0
"178",1548_SO,1548_9661,"Mistrzejowice",,1,SO_178-07_19,946081,0,0
"178",1549_SO,1549_9736,"Mistrzejowice",,1,SO_178-07_19,947711,0,0
"178",1548_SO,1548_9824,"Łagiewniki",,0,SO_178-08_2,946082,0,0
"178",1549_SO,1549_9864,"Łagiewniki",,0,SO_178-08_2,947712,0,0
"178",1548_SO,1548_9829,"Mistrzejowice",,1,SO_178-08_3,946081,0,0
"178",1549_SO,1549_9866,"Mistrzejowice",,1,SO_178-08_3,947711,0,0
"578",1548_SO,1548_9833,"Czerwone Maki P+R",,0,SO_178-08_4,946847,0,0
"578",1549_SO,1549_9870,"Czerwone Maki P+R",,0,SO_178-08_4,948477,0,0
"578",1548_SO,1548_9836,"Mistrzejowice",,1,SO_178-08_5,946846,0,0
"578",1549_SO,1549_9873,"Mistrzejowice",,1,SO_178-08_5,948476,0,0
"178",1548_SO,1548_9840,"Łagiewniki",,0,SO_178-08_6,946082,0,0
"178",1549_SO,1549_9874,"Łagiewniki",,0,SO_178-08_6,947712,0,0
"178",1548_SO,1548_9845,"Mistrzejowice",,1,SO_178-08_7,946081,0,0
"178",1549_SO,1549_9878,"Mistrzejowice",,1,SO_178-08_7,947711,0,0
"578",1548_SO,1548_9848,"Czerwone Maki P+R",,0,SO_178-08_8,946847,0,0
"578",1549_SO,1549_9880,"Czerwone Maki P+R",,0,SO_178-08_8,948477,0,0
"578",1548_SO,1548_9852,"Mistrzejowice",,1,SO_178-08_9,946846,0,0
"578",1549_SO,1549_9884,"Mistrzejowice",,1,SO_178-08_9,948476,0,0
"178",1548_SO,1548_9857,"Łagiewniki",,0,SO_178-08_10,946082,0,0
"178",1549_SO,1549_9886,"Łagiewniki",,0,SO_178-08_10,947712,0,0
"178",1548_SO,1548_9861,"Mistrzejowice",,1,SO_178-08_11,946081,0,0
"178",1549_SO,1549_9889,"Mistrzejowice",,1,SO_178-08_11,947711,0,0
"578",1548_SO,1548_9864,"Czerwone Maki P+R",,0,SO_178-08_12,946847,0,0
"578",1549_SO,1549_9892,"Czerwone Maki P+R",,0,SO_178-08_12,948477,0,0
"578",1548_SO,1548_9866,"Mistrzejowice",,1,SO_178-08_13,946846,0,0
"578",1549_SO,1549_9896,"Mistrzejowice",,1,SO_178-08_13,948476,0,0
"578",1548_SO,1548_9748,"Czerwone Maki P+R",,0,SO_178-09_2,946847,0,0
"578",1549_SO,1549_9805,"Czerwone Maki P+R",,0,SO_178-09_2,948477,0,0
"578",1548_SO,1548_9752,"Mistrzejowice",,1,SO_178-09_3,946846,0,0
"578",1549_SO,1549_9808,"Mistrzejowice",,1,SO_178-09_3,948476,0,0
"178",1548_SO,1548_9756,"Łagiewniki",,0,SO_178-09_4,946082,0,0
"178",1549_SO,1549_9811,"Łagiewniki",,0,SO_178-09_4,947712,0,0
"178",1548_SO,1548_9760,"Mistrzejowice",,1,SO_178-09_5,946081,0,0
"178",1549_SO,1549_9812,"Mistrzejowice",,1,SO_178-09_5,947711,0,0
"578",1548_SO,1548_9764,"Czerwone Maki P+R",,0,SO_178-09_6,946847,0,0
"578",1549_SO,1549_9816,"Czerwone Maki P+R",,0,SO_178-09_6,948477,0,0
"578",1548_SO,1548_9768,"Mistrzejowice",,1,SO_178-09_7,946846,0,0
"578",1549_SO,1549_9820,"Mistrzejowice",,1,SO_178-09_7,948476,0,0
"178",1548_SO,1548_9772,"Łagiewniki",,0,SO_178-09_8,946082,0,0
"178",1549_SO,1549_9822,"Łagiewniki",,0,SO_178-09_8,947712,0,0
"178",1548_SO,1548_9773,"Mistrzejowice",,1,SO_178-09_9,946081,0,0
"178",1549_SO,1549_9825,"Mistrzejowice",,1,SO_178-09_9,947711,0,0
"578",1548_SO,1548_9777,"Czerwone Maki P+R",,0,SO_178-09_10,946847,0,0
"578",1549_SO,1549_9828,"Czerwone Maki P+R",,0,SO_178-09_10,948477,0,0
"578",1548_SO,1548_9781,"Mistrzejowice",,1,SO_178-09_11,946846,0,0
"578",1549_SO,1549_9830,"Mistrzejowice",,1,SO_178-09_11,948476,0,0
"178",1548_SO,1548_9785,"Łagiewniki",,0,SO_178-09_12,946082,0,0
"178",1549_SO,1549_9832,"Łagiewniki",,0,SO_178-09_12,947712,0,0
"178",1548_SO,1548_9789,"Mistrzejowice",,1,SO_178-09_13,946081,0,0
"178",1549_SO,1549_9837,"Mistrzejowice",,1,SO_178-09_13,947711,0,0
"578",1548_SO,1548_9793,"Czerwone Maki P+R",,0,SO_178-09_14,946847,0,0
"578",1549_SO,1549_9840,"Czerwone Maki P+R",,0,SO_178-09_14,948477,0,0
"578",1548_SO,1548_9797,"Mistrzejowice",,1,SO_178-09_15,946846,0,0
"578",1549_SO,1549_9843,"Mistrzejowice",,1,SO_178-09_15,948476,0,0
"178",1548_SO,1548_9801,"Łagiewniki",,0,SO_178-09_16,946082,0,0
"178",1549_SO,1549_9845,"Łagiewniki",,0,SO_178-09_16,947712,0,0
"178",1548_SO,1548_9802,"Mistrzejowice",,1,SO_178-09_17,946081,0,0
"178",1549_SO,1549_9849,"Mistrzejowice",,1,SO_178-09_17,947711,0,0
"578",1548_SO,1548_9808,"Czerwone Maki P+R",,0,SO_178-09_18,946847,0,0
"578",1549_SO,1549_9852,"Czerwone Maki P+R",,0,SO_178-09_18,948477,0,0
"578",1548_SO,1548_9812,"Mistrzejowice",,1,SO_178-09_19,946846,0,0
"578",1549_SO,1549_9855,"Mistrzejowice",,1,SO_178-09_19,948476,0,0
"178",1548_SO,1548_9384,"Łagiewniki",,0,SO_178-10_2,946082,0,0
"178",1549_SO,1549_9531,"Łagiewniki",,0,SO_178-10_2,947712,0,0
"178",1548_SO,1548_9390,"Mistrzejowice",,1,SO_178-10_3,946081,0,0
"178",1549_SO,1549_9534,"Mistrzejowice",,1,SO_178-10_3,947711,0,0
"578",1548_SO,1548_9391,"Czerwone Maki P+R",,0,SO_178-10_4,946847,0,0
"578",1549_SO,1549_9537,"Czerwone Maki P+R",,0,SO_178-10_4,948477,0,0
"578",1548_SO,1548_9395,"Mistrzejowice",,1,SO_178-10_5,946846,0,0
"578",1549_SO,1549_9538,"Mistrzejowice",,1,SO_178-10_5,948476,0,0
"178",1548_SO,1548_9399,"Łagiewniki",,0,SO_178-10_6,946082,0,0
"178",1549_SO,1549_9543,"Łagiewniki",,0,SO_178-10_6,947712,0,0
"178",1548_SO,1548_9403,"Mistrzejowice",,1,SO_178-10_7,946081,0,0
"178",1549_SO,1549_9545,"Mistrzejowice",,1,SO_178-10_7,947711,0,0
"578",1548_SO,1548_9407,"Czerwone Maki P+R",,0,SO_178-10_8,946847,0,0
"578",1549_SO,1549_9548,"Czerwone Maki P+R",,0,SO_178-10_8,948477,0,0
"578",1548_SO,1548_9411,"Mistrzejowice",,1,SO_178-10_9,946846,0,0
"578",1549_SO,1549_9552,"Mistrzejowice",,1,SO_178-10_9,948476,0,0
"178",1548_SO,1548_9415,"Łagiewniki",,0,SO_178-10_10,946082,0,0
"178",1549_SO,1549_9555,"Łagiewniki",,0,SO_178-10_10,947712,0,0
"178",1548_SO,1548_9416,"Mistrzejowice",,1,SO_178-10_11,946081,0,0
"178",1549_SO,1549_9556,"Mistrzejowice",,1,SO_178-10_11,947711,0,0
"183",1548_SO,1548_8316,"Siwka",,0,SO_183-01_2,946870,0,0
"183",1549_SO,1549_8591,"Siwka",,0,SO_183-01_2,948500,0,0
"183",1548_SO,1548_8319,"Czyżyny Dworzec",,0,SO_183-01_3,946869,0,0
"183",1549_SO,1549_8594,"Czyżyny Dworzec",,0,SO_183-01_3,948499,0,0
"183",1548_SO,1548_8323,"Siwka",,0,SO_183-01_4,946870,0,0
"183",1549_SO,1549_8599,"Siwka",,0,SO_183-01_4,948500,0,0
"183",1548_SO,1548_8327,"Czyżyny Dworzec",,0,SO_183-01_5,946869,0,0
"183",1549_SO,1549_8602,"Czyżyny Dworzec",,0,SO_183-01_5,948499,0,0
"183",1548_SO,1548_8331,"Siwka",,0,SO_183-01_6,946870,0,0
"183",1549_SO,1549_8606,"Siwka",,0,SO_183-01_6,948500,0,0
"183",1548_SO,1548_8335,"Czyżyny Dworzec",,0,SO_183-01_7,946869,0,0
"183",1549_SO,1549_8609,"Czyżyny Dworzec",,0,SO_183-01_7,948499,0,0
"183",1548_SO,1548_8338,"Siwka",,0,SO_183-01_8,946870,0,0
"183",1549_SO,1549_8613,"Siwka",,0,SO_183-01_8,948500,0,0
"183",1548_SO,1548_8341,"Czyżyny Dworzec",,0,SO_183-01_9,946869,0,0
"183",1549_SO,1549_8618,"Czyżyny Dworzec",,0,SO_183-01_9,948499,0,0
"183",1548_SO,1548_8344,"Siwka",,0,SO_183-01_10,946870,0,0
"183",1549_SO,1549_8622,"Siwka",,0,SO_183-01_10,948500,0,0
"183",1548_SO,1548_8348,"Czyżyny Dworzec",,0,SO_183-01_11,946869,0,0
"183",1549_SO,1549_8627,"Czyżyny Dworzec",,0,SO_183-01_11,948499,0,0
"183",1548_SO,1548_8352,"Siwka",,0,SO_183-01_12,946870,0,0
"183",1549_SO,1549_8629,"Siwka",,0,SO_183-01_12,948500,0,0
"183",1548_SO,1548_8356,"Czyżyny Dworzec",,0,SO_183-01_13,946869,0,0
"183",1549_SO,1549_8633,"Czyżyny Dworzec",,0,SO_183-01_13,948499,0,0
"183",1548_SO,1548_8360,"Siwka",,0,SO_183-01_14,946870,0,0
"183",1549_SO,1549_8638,"Siwka",,0,SO_183-01_14,948500,0,0
"183",1548_SO,1548_8364,"Czyżyny Dworzec",,0,SO_183-01_15,946869,0,0
"183",1549_SO,1549_8642,"Czyżyny Dworzec",,0,SO_183-01_15,948499,0,0
"183",1548_SO,1548_8368,"Siwka",,0,SO_183-01_16,946870,0,0
"183",1549_SO,1549_8645,"Siwka",,0,SO_183-01_16,948500,0,0
"183",1548_SO,1548_8370,"Czyżyny Dworzec",,0,SO_183-01_17,946869,0,0
"183",1549_SO,1549_8648,"Czyżyny Dworzec",,0,SO_183-01_17,948499,0,0
"183",1548_SO,1548_8375,"Siwka",,0,SO_183-01_18,946870,0,0
"183",1549_SO,1549_8652,"Siwka",,0,SO_183-01_18,948500,0,0
"183",1548_SO,1548_8377,"Czyżyny Dworzec",,0,SO_183-01_19,946869,0,0
"183",1549_SO,1549_8657,"Czyżyny Dworzec",,0,SO_183-01_19,948499,0,0
"183",1548_SO,1548_8381,"Siwka",,0,SO_183-01_20,946870,0,0
"183",1549_SO,1549_8663,"Siwka",,0,SO_183-01_20,948500,0,0
"183",1548_SO,1548_8386,"Czyżyny Dworzec",,0,SO_183-01_21,946869,0,0
"183",1549_SO,1549_8666,"Czyżyny Dworzec",,0,SO_183-01_21,948499,0,0
"183",1548_SO,1548_8389,"Siwka",,0,SO_183-01_22,946870,0,0
"183",1549_SO,1549_8670,"Siwka",,0,SO_183-01_22,948500,0,0
"183",1548_SO,1548_8393,"Czyżyny Dworzec",,0,SO_183-01_23,946869,0,0
"183",1549_SO,1549_8673,"Czyżyny Dworzec",,0,SO_183-01_23,948499,0,0
"183",1548_SO,1548_8397,"Siwka",,0,SO_183-01_24,946870,0,0
